Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD
2020-10-31,-0.003357909982666657,-0.01808205692225141,-0.0027115094704909994,0.01716060814063042,0.009800714549993452,0.06666634583099484,0.0023384971986106554
2020-11-01,0.053774176321485304,0.009356469022288106,0.0010669098666678538,-0.003189593193523672,0.024952750759226254,0.03766682049243928,0.0002210590202713707
2020-11-02,-0.06363393791470438,-0.01608145962792385,-0.020504036611372928,-0.01367823012311885,-0.0338741657439098,-0.08187502699951815,-0.018417307074585988
2020-11-03,0.013913579761324048,-0.08375803768160678,-0.03752219045636966,0.02907841515337467,0.011535342115358145,-0.042855813958085916,0.01721975977664888
2020-11-04,0.02049832808816112,-0.04545982366150495,0.0027687983862728772,0.013061444695718672,0.036825769914699005,-0.01424811351694794,-0.007194627363310773
2020-11-05,0.016895480143206222,0.05306956890323454,0.02726338071397912,0.09741581080424415,0.02922339146819678,0.009267756695272513,0.03302000116508708
2020-11-06,0.11766160959186578,0.06821582314715173,0.04735578173606306,-0.0008969303080480761,0.09365165669937495,0.30886700836664327,0.050262342400314367
2020-11-07,-0.07344474105826052,-0.05484515462202311,-0.04510960002695232,-0.04817614127429782,-0.04269622497421385,0.059943381400357335,-0.03489539583400553
2020-11-08,0.05041449843401002,0.021276939047682804,0.02023587380950204,0.04261566759184631,0.040131974976328845,0.05952917798849627,0.017306602568662125
2020-11-09,-0.01222967049930847,-0.01725468608593648,-0.010194691699912597,-0.009558200327301026,-0.020924317045296896,-0.061160512555489044,-0.012645606938656614
2020-11-10,0.004547004030624558,0.04827744009048153,0.0062379611038371925,-0.002704687109614758,0.01234365107248101,0.10266365352485703,0.012535282301257476
2020-11-11,0.001511085088449412,-0.028793776363802395,-0.008447621649695577,0.026488015591815354,0.029106437314131307,-0.11582603441241865,0.009204862806702937
2020-11-12,-0.013682606849134834,-0.01597285235652038,-0.012286117494518588,0.03596670089126322,-0.004232330041084114,-0.052809043678301255,-0.005305593508860379
2020-11-13,0.01769469000529337,0.07542798751474286,0.02033748790844121,0.0025443132057155655,0.02911854526955241,0.06208943225027446,0.039567242576933746
2020-11-14,-0.02078962093940558,-0.05483683508691175,-0.008766228880008643,-0.015418716403050705,-0.03097586215130562,-0.05271969174530412,0.011811964086437999
2020-11-15,-0.03586523794312302,0.010258668569836801,-0.011345909731754278,-0.007029240926094911,-0.027743622530342998,0.0637640747806831,0.004832893448384414
2020-11-16,0.03400167975351627,0.04966414838309424,0.015914060409759664,0.04656389869041283,0.02728815912760338,0.09877343536756852,0.057216898551918846
2020-11-17,0.05236958852496183,0.030501993739755824,0.01648498399674536,0.054102475844138374,0.0434392678764759,-0.023859057148226392,0.05746509642273044
2020-11-18,-0.029603597141435886,-0.02192226181624637,-0.016055611792572706,0.008947999876361636,-0.0018253115910212018,-0.04037970905472589,-0.02744255615684168
2020-11-19,-0.005059634146537758,-0.03299712521010652,0.0006388586034510559,0.0007346200168832048,-0.01651497518196121,-0.0182551943853742,0.031923133175762515
2020-11-20,0.11042389598927295,0.02278797297198379,0.02800485546579046,0.04414876269819295,0.07771405682418159,0.008927267398230122,0.07696315957169444
2020-11-21,0.1173374773465542,0.07556330528742769,0.050591461050735226,0.0011227042351799794,0.07507469540362248,0.12828589065818155,0.33439915328691844
2020-11-22,0.08514166566009478,-0.028356999227005485,-0.015459428095927017,-0.014710561659748133,0.015496576899332964,-0.10495924051095655,-0.03247139490680376
2020-11-23,0.05868855639580609,0.04485547692899938,0.03417277947652407,-0.00032018509970887474,0.08644035520612321,0.05951783479785146,0.32481372033963324
2020-11-24,0.08016597852100099,0.04764631088393709,0.08768457119644617,0.03968026776556164,-0.007516458243324802,-0.0037012984298297026,0.11977248276683798
2020-11-25,-0.06946194284814626,-0.05230888427015395,-0.07556430677999197,-0.019839332374638075,-0.05656464513434028,0.0009110131074114267,-0.08534944796900172
2020-11-26,-0.1151819092240363,-0.13794519624680845,-0.10549340286396734,-0.08820525362378571,-0.09531961287274195,-0.1763438364016473,-0.17582829884929013
2020-11-27,0.019670599900204973,0.018102574696040114,0.009536798063660883,-0.0024647942560283285,-0.0025232871939014647,-0.02397780480601147,0.048071699237667624
2020-11-28,0.1557195560191577,0.008965648271095156,0.023212931241625417,0.034978293300267825,0.039288224606456215,0.016539961162160076,0.11211753226530866
2020-11-29,0.011151775291810143,0.021780422628896144,0.032863809808600486,0.025635704702410122,0.06740193028756865,0.013785424798454312,-0.03146047871146586
2020-11-30,0.027633285049957802,-0.00484068266898739,0.04146829400502816,0.07666315234015364,0.06567865319668283,0.026655562076621755,0.09150368449092498
2020-12-01,-0.09371604876581671,-0.029484594591328194,-0.0417771389047649,-0.04283053060242915,-0.045789289896317836,0.004776302508970613,-0.08055016096335423
2020-12-02,0.016367102770665668,0.04161600147860109,0.006259642134471689,0.020950814137308933,0.018602909234697766,0.06801395498495265,0.02731061260197519
2020-12-03,0.035044160263979635,0.023965160186175977,0.013346306337953757,0.012643316046180679,0.0302170500492328,-0.007130466085707764,0.002521079070511926
2020-12-04,-0.1023189794645352,-0.07348784412851232,-0.05462425149792206,-0.039099467524232566,-0.0798941412336401,-0.1237156415501633,-0.1250355380367775
2020-12-05,0.07425733347854294,0.017861070586599834,0.022356747546134374,0.024012613075875922,0.046736547310190675,0.06407913752798916,0.04758606513403334
2020-12-06,-0.005029266529165291,-0.004301480443858127,-0.006366936744911228,0.009916644389898553,0.008867004852807493,-0.06499767388500373,0.058857537906904914
2020-12-07,-0.03027100182424076,-0.0593692258332108,-0.005521777635278409,-0.007965956561317785,-0.016864219940382837,-0.012523048576050149,-0.01776925233306803
2020-12-08,-0.08954725885596558,-0.08601203333338983,-0.0611203426827856,-0.04641845955624486,-0.06458432441755195,-0.09492020942857192,-0.08585384405559793
2020-12-09,0.05007741110473296,0.046887087226819626,0.01768154074325964,0.012625041029578565,0.03306381725190488,-0.001831886432681429,0.043342612750623
2020-12-10,-0.04254173473342834,-0.03407499255859223,-0.015517057132791839,-0.01569464022080565,-0.02435897685496609,-0.05448851401783853,-0.018393199308752575
2020-12-11,-0.01808585394360112,0.02602200756794814,-0.012176070841686254,-0.011347356530151446,-0.0251147841145541,-0.08589404483012641,-0.047302268638795254
2020-12-12,0.03530365613381972,0.02996399479178697,0.0289418177055681,0.04041245632345914,0.04087194885463242,0.031565927480065,-0.0761743136452864
2020-12-13,0.0637161938790357,-0.0009523454585761027,0.03273572252811798,0.01785353982728499,0.03643181383459832,0.04878918945143888,0.009948350886029349
2020-12-14,0.0258256370817851,-0.05895638794177237,0.031386480802453036,0.005431863337978572,-0.006212690164762769,0.016591496992263966,-0.0272556322261184
2020-12-15,-0.02361329449542246,0.049573399200550414,-0.0161910048697864,0.008816158477203611,0.005690871183104606,0.10092632423128975,-0.057906102134783845
2020-12-16,0.08258337888951368,0.013309431406119905,0.03141333462716144,0.0930515975767781,0.07645468780571038,0.012937644761832385,0.19111099802878834
2020-12-17,-0.024805545355178028,-0.04117731845552832,-0.010088727731229834,0.06778242711074886,0.01045649604687033,-0.060652246523079476,0.014055895129318468
2020-12-18,0.009163749352193346,0.059146805607327595,0.024680438338862316,0.014487680725324005,0.01840719132375638,0.011941704744725619,0.013097984020823133
2020-12-19,-0.0016621229080585709,0.018857459671083036,0.07345112276411662,0.031140804146840156,0.006827403803755844,-0.01790659404908659,-0.008796360485983392
2020-12-20,-0.01668830862692706,-0.04665116089546013,0.025616107178942367,-0.016581622945616773,-0.032381470204766026,-0.06504001165065672,-0.040711396874076454
2020-12-21,-0.059335240423889296,-0.0667581509890544,-0.056940712920590913,-0.029138076932326975,-0.04563368921226802,-0.013950306055101759,-0.0729380522754707
2020-12-22,0.0228157104050106,-0.004918422102377431,0.03691294150026286,0.04207656794577848,0.04023500516282223,-0.03405714583116918,-0.14214179641085978
2020-12-23,-0.13545504665877678,-0.05539179020558896,-0.07389605935257074,-0.023039436663009637,-0.08398318169444323,-0.21191432310043365,-0.5505025635246447
2020-12-24,0.1141251657708793,0.06066651221344164,0.04411803832473867,0.021057908650393337,0.04667804590397781,0.12220003333789392,0.2672201043124364
2020-12-25,0.030158841827528156,-0.04758956050617967,0.020236043088225533,0.03838601817057906,0.023916025173036298,0.0591344083406524,-0.06017275739313076
2020-12-26,0.0016487344116482114,-0.012409496551923126,0.009368448178047913,0.06938918605018134,0.014934143019281998,-0.08755100507948664,-0.07633555208832224
2020-12-27,-0.021791340059013488,-0.004158022743864466,0.0010362877570373693,-0.006250988870123867,0.07103067510537946,-0.016135583887119775,-0.040417259176569124
2020-12-28,0.13496231406751658,0.014102277144170412,0.06729271496483215,0.030458043294241247,0.06761763260462011,0.15116588458992902,-0.1323253150622063
2020-12-29,0.08369776524979611,-0.00775500594206032,0.08315968316048374,0.010198176486275929,0.0015360688549763389,0.09955459676759887,-0.1152686409939032
2020-12-30,-0.04319609560879547,-0.0007719656024417804,-0.02118489776241805,0.05262518188935121,0.02710473536704583,-0.08659398747268901,-0.042216160608352565
2020-12-31,-0.014465066404456673,0.07041508950235295,-0.020136870654932176,0.005558802229052879,-0.018552088848932745,-0.016123894287905692,0.037152686463239035
2021-01-01,-0.033904081229993256,0.15595666920073403,0.014053608146003168,0.012759952848226697,-0.01012949559228217,0.19819339453457674,0.07700451980465826
2021-01-02,0.011752762982581712,-0.04746383425782813,0.008840430545519288,0.08959001114880642,0.05871490894439917,-0.02351373807232641,-0.06880969747334324
2021-01-03,0.14444890557007625,-0.006313564960330209,0.07327538993079916,0.020175172403393154,0.23069522900113032,0.18353516878293835,0.01874012309761852
2021-01-04,0.09205641263368962,0.03321726104164046,-0.005424925400666705,-0.02502246735581663,0.0642419928748038,0.13939266806068845,0.04683414193962314
2021-01-05,0.13913391928924346,0.16573278343558395,0.019556328288994285,0.06128001171320478,0.05587097093740991,-0.14149268843492513,-0.04284827248134454
2021-01-06,0.25065175293171693,0.08651928292241537,0.010282609575795722,0.08002182823088061,0.0929151527017415,-0.11170476574173532,0.10118640440388411
2021-01-07,-0.10111184998321261,-0.03160523905226988,0.02998597249800569,0.06687092425852742,0.015263361201059275,0.20693331715978577,0.2618690225411249
2021-01-08,0.01855140998242622,0.2584927877309475,-0.02456119480137982,0.0355928898794487,-0.0012090062260797856,0.30529874303264476,-0.008539382706122483
2021-01-09,0.0857941514905677,0.2192919564167503,0.03562450615674862,-0.01340052262051337,0.045416105438041254,0.050120460781651714,0.011339146250794125
2021-01-10,-0.08809391623530233,-0.09163001424463742,-0.034371431249955696,-0.04830048595686678,-0.014808109930461662,0.023566468021437182,-0.02659582517891233
2021-01-11,-0.10150330843619865,-0.014129075567952362,-0.10097961647800544,-0.07551390060372581,-0.14658216286240672,-0.10902483511215638,-0.09700956399447663
2021-01-12,0.041028514177395316,0.18101093158900622,-0.0067923973358203285,-0.0473164778588287,-0.04379332533636267,0.15064025952971458,0.011077015758185265
2021-01-13,0.08865429457339005,0.08425107464840148,0.051753044972829884,0.09533972073625589,0.0803539938065793,-0.027955667431146455,0.045036666033265595
2021-01-14,-0.010298143850161041,0.08969168027415521,0.04047316621352751,0.048921612778852486,0.07471028649725438,-0.06940947512051154,-0.03375260529634283
2021-01-15,-0.0256684407371304,0.012734910720964507,-0.02115117673008027,-0.06216649897230796,-0.03901147331331257,-0.008578969274781436,-0.05222042596766759
2021-01-16,0.15271130950475864,0.31693308527823666,0.0535940874685696,-0.017731847143619858,0.05131558657436923,0.058815759905406564,-0.0007777607401543409
2021-01-17,0.07488997022480581,0.024906092191308727,0.05657343660115745,-0.010750872199338055,-0.0027319439045435886,0.10224287837640672,-0.010057911465988141
2021-01-18,-0.022426623924930507,-0.03869422431542242,-0.007281403822488865,0.02316538885922865,0.02179609924113147,-0.005943028666979642,0.026275446047070446
2021-01-19,-0.0061872517170347766,-0.07444697808905243,-0.0582800730704635,-0.015413522880192659,0.09117179063699767,-0.04132394337110148,0.03296889406094991
2021-01-20,0.016808286283896905,0.051349714966205474,-0.0041838579253182205,-0.014579216975338103,0.003607920734780844,0.022188848533110792,0.0074607035222852575
2021-01-21,-0.19072982221677953,-0.09293115524289297,-0.09757706600794348,-0.14252813081835994,-0.20899969144053393,-0.21923240057272822,-0.09759733186238928
2021-01-22,0.11947759639586336,0.11738650092018588,0.05565300347117496,0.06833341147530216,0.09756436791809889,0.1123814359536465,0.014224619994308437
2021-01-23,-0.011317389659707178,0.012376284189775665,-0.001030728579210553,-0.028834641394269323,-0.004475468594939273,0.04610307454891362,-0.003591473332450983
2021-01-24,0.023554212420450284,-0.03262227346258938,0.02578535459213433,0.006890847351743181,0.122641689541714,0.03650995113741733,0.006190779778626243
2021-01-25,-0.02865053039164243,-0.019429009529658987,-0.006176969406598485,0.0023822686367903426,-0.04949020345671179,0.017880588863476113,-0.016292283156719062
2021-01-26,0.0010114566048390822,-0.004197708048560894,0.0017051086274208636,0.006266383460683916,0.024348501333298012,0.08973465109892884,-0.0009742117240881632
2021-01-27,-0.09486283898662205,-0.08465585299888362,-0.01692779305276451,-0.06787434522440919,-0.07962918564204995,-0.09227679277771805,-0.06486517721130199
2021-01-28,0.10035274866762345,0.07037366922540075,0.03674158758250503,0.0950202595471698,0.061361000644112124,0.03500715571311448,0.047208312206378666
2021-01-29,0.005767310098501582,-0.032055321643515024,0.007571755104027207,0.025090070847817985,0.0368589517765382,0.0032922617998893348,0.0661623567000657
2021-01-30,0.040773882435868505,0.030733559807864387,0.04382870250647052,-0.0013665573129015413,-0.004645306448184236,0.09676294739895559,0.44475558475922244
2021-01-31,-0.05010405203572928,0.12029034149339209,-0.011146530228869548,-0.034289423389572346,-0.04543848344717139,0.00939354345613503,0.11178765216244095
2021-02-01,0.1532854987666619,-0.021579323616311836,0.15322819971967383,0.0126875420679964,0.0402839735968884,0.07833382088235519,-0.2815436947215446
2021-02-02,0.058484814330318796,0.021485125244561615,-0.010739834371974167,0.057167938879420434,0.10143315298098682,0.13298212602575687,-0.006044976293487206
2021-02-03,0.034932482514988025,0.09116474572101918,0.02296798978278939,0.053773897801538996,0.09182206907112031,0.0817101311043566,0.06352754532211047
2021-02-04,-0.0007909452518312926,0.03733070241228042,0.068114770297128,-0.01467867670382311,-0.04064042673188076,0.11709484860702823,0.12626957730363295
2021-02-05,0.19846377175373506,0.1532723559008698,0.19322028640751554,0.03245885330843299,0.07481466551562195,0.03901303566756298,0.008026793434786681
2021-02-06,0.1547343159244618,0.003467367028704058,0.0695693760129711,0.02898274128113115,-0.024028304556216056,-0.08931657297653059,-0.02463391483412131
2021-02-07,0.05477526644654072,0.29761051283468043,-0.05864903402278528,-0.009276588183404773,-0.03865461625127135,0.09211776781839959,-0.04933714823214732
2021-02-08,0.028644719687589755,0.22368390737676375,0.15176432856219635,0.17182056188812328,0.07882398232000803,0.16256368404479968,0.06874688318836146
2021-02-09,0.030312025763734908,0.04278876939491568,0.3012794674693715,0.0061426193854515,0.012188107903901057,-0.008465921736511447,0.05283211150241199
2021-02-10,0.2794358320443094,0.5596234882780634,0.1843123275941958,-0.03420320342962812,-0.013547895059854044,0.148941986071023,0.06451460592622893
2021-02-11,-0.0027738715341357446,-0.15474951171874896,-0.04173297243012966,0.06446761605839371,0.022423899594163507,0.01565444559421291,0.04151795372208686
2021-02-12,-0.00232446025189427,0.026782998946870445,0.0958266501084948,-0.008478464657924508,0.03293883410355654,0.0034296919563319363,0.14815556669467178
2021-02-13,-0.02169904539751642,-0.10543851906543168,-0.025857197621211424,-0.008441745251820123,-0.01608870440834598,-0.05725391371292005,0.03297687121018276
2021-02-14,-0.06535445370214954,-0.12671119842858639,0.022039131504887018,0.033643879906238475,-0.004987726893274724,0.000737334668045608,-0.05692076893405802
2021-02-15,0.014733790589090797,-0.010408938903341259,-0.051581145554919085,-0.015978235928812496,-0.014111236608850447,0.013959130421760224,-0.07926049703296242
2021-02-16,0.011477293841668783,-0.049409156691938176,0.0037652072833446286,0.0258352607407487,0.0007169559279818775,-0.06574456636641006,-0.05248922420157524
2021-02-17,0.02266890352906722,0.01951525166933225,0.2359739387432947,0.058214152169521576,0.03713900792867221,-0.009114797143571371,0.027815559738750623
2021-02-18,0.025706147571636927,0.10161377435212204,0.17382677938926677,-0.009038226589304248,0.04702035790880112,0.0881664936418075,-0.005812972070238137
2021-02-19,0.014692685669782098,-0.05677171012390745,0.5292178669714955,0.07828513543693166,0.011656276525288275,0.24430573844296108,0.06293576964868833
2021-02-20,0.19106805384590797,-0.06717410885429247,-0.26199204824622774,0.0037751835203801024,-0.020946070485595023,-0.136504488465145,-0.09136002914465186
2021-02-21,-0.02018341735027628,-0.0023734013654580317,0.13832310826899666,0.02535215971053203,0.008335432652435207,0.10278771235727166,0.05826394687777912
2021-02-22,-0.001244731270501952,-0.1132022345339901,-0.09416362837426613,-0.05966344725525414,-0.08268555498368403,0.26538639449639595,0.0413893597868468
2021-02-23,-0.1408867813746494,-0.15794786138891648,-0.14676337941975634,-0.10458524450100902,-0.12652682176855595,0.05037108698076138,-0.1884011400180809
2021-02-24,0.09671568271272911,0.08259034171833841,0.09635436208331628,0.017881495738120444,0.03527146325136985,0.1294663894989424,-0.003661920015172128
2021-02-25,0.025775196379707894,-0.11291800894567422,-0.08391354119867715,-0.053969759252051705,-0.09734201269119057,-0.22503462695466794,-0.08237182684652825
2021-02-26,0.13985990471745505,-0.030364240729009267,-0.053596764568402594,-0.016142075456887308,-0.020310561531698162,-0.01664565442721582,-0.015361686486020121
2021-02-27,0.06530469598739694,-0.00484357393850874,0.01597152639139158,-0.0032705424799890207,0.00959361820155691,-0.02887740562000811,0.022893228575329497
2021-02-28,-0.012762434378113424,-0.08027456668665943,-0.07212957361071183,-0.02301047656676125,-0.03054747737339837,-0.008514280764135776,-0.053617475578921804
2021-03-01,-0.012052700830009175,0.14001997517540757,0.19473241418777865,0.09490116032713884,0.09982843204163686,0.13329399771748274,0.07493903641854874
2021-03-02,-0.05307580459089063,-0.009850501272542996,-0.06116371702534487,-0.025554925208490772,-0.047173558296895124,-0.0689661989807534,-0.023544181577690403
2021-03-03,-0.007361484708771245,0.005033198986905845,0.0065284751321675214,0.043664727693901485,0.05427137002269247,0.011161101597876017,0.030307285193316325
2021-03-04,-0.08731829894994607,-0.05528829530554292,-0.047335541553145274,-0.0399061221991278,-0.021772107057521358,-0.07482165827044047,0.07758529728098058
2021-03-05,0.047004466295252435,-0.05689179587617762,-0.015658315819880267,0.007511420176535919,-0.005618714183079258,-0.03793298704797165,-0.06032369566741741
2021-03-06,-0.03262774443433109,0.02212692999846055,0.0012992084013272779,-0.0003050270395783075,0.07623886335092327,0.03322460567289264,0.015136372508065743
2021-03-07,0.002080023231655238,0.06698471586941074,0.05790403191051484,0.0458396233606819,0.040511371564089405,0.06253566608578638,0.003779061204282828
2021-03-08,-0.013604054162030279,-0.042314651351605656,0.0005804399280154676,0.020103136515502152,0.06273996854411362,-0.02005489083742816,0.014312307961640717
2021-03-09,0.06669214836933056,0.29316830195717175,0.19978652618616957,0.048156840253235314,0.017998288711284574,0.087520720715975,0.02582718570893784
2021-03-10,-0.05164562350265673,-0.14202864048964836,-0.04925810902014287,0.021374179798027783,-0.03757111014038683,-0.04232281383200274,-0.04809839609395344
2021-03-11,-0.009038958296959608,0.03358658316017566,0.0366650614952948,0.031573000390297756,0.014911169281362695,0.11667746941499427,-0.022281664790121565
2021-03-12,-0.07919897499028809,-0.09338369537251603,-0.09440096575842574,-0.008216872853115568,-0.030067889946876186,-0.09436783744557643,-0.02646197917278704
2021-03-13,0.059921081063120774,0.09922730025818696,0.046021838153,0.06599046126171279,0.08259589078773466,0.05068978747541236,0.04171941159554319
2021-03-14,-0.04084790802323459,-0.06172982724593111,-0.04242203449583896,-0.03220259265928875,-0.0371127321901929,-0.05370940968576811,-0.03949804453011115
2021-03-15,-0.024481617823203725,-0.0014071444299815093,-0.03842555605043598,-0.05895520841682183,-0.03448364945036978,-0.022416379210130243,-0.010360862370358154
2021-03-16,0.18450106387502352,0.1310206088620145,0.013417159527366131,0.015929471547609108,0.008486249424844293,-0.04055931753807059,0.055660355578036134
2021-03-17,0.10363145736613481,-0.013216693176831103,0.04453452133827316,0.03572418708035779,0.009077543107777147,0.0429208378838452,0.020999329554600186
2021-03-18,-0.10681193191717524,0.019881995752420584,-0.030667088745726014,-0.017339151916613386,-0.02251388011599787,0.0006904613865507507,0.0010620358768864719
2021-03-19,0.04972265343674293,0.1257830541354631,0.00894946859864428,0.008394319050580128,0.019314164260592667,-0.0017745468168672838,-0.003703031811482783
2021-03-20,-0.07627459278523474,-0.09488265918303179,0.002587882609508986,-0.0005658791253751102,-0.0027488426499713142,0.0005056859572508572,0.11196242127670508
2021-03-21,-0.01452721519630033,-0.045713642798933,0.0005456689607413424,-0.013643904139846409,-0.013562334109678883,0.008423828316008169,-0.013672044595292072
2021-03-22,-0.06898382053627143,-0.111142659546347,-0.03451268991883127,-0.05345688104443306,-0.05570149954010517,0.04014607775863571,0.05630140387722804
2021-03-23,0.010466927459201584,-0.026541721906142846,-0.0008230246197093284,0.0038401154329438564,-0.00752757122376337,-0.04907310794790751,0.012025066943390108
2021-03-24,-0.04239095170164085,-0.09301832097348534,-0.02309821119212357,-0.036551757777657644,-0.05211144586696932,-0.03901526988444679,-0.12980880709282153
2021-03-25,0.02441753515463687,-0.00207249084329056,-0.06176836546703867,-0.020485432915556448,0.0012204074750494925,-0.04768970879686975,0.056976583847671666
2021-03-26,0.0971551351260271,0.08265474691746023,0.08257564037934838,0.06428841931989358,0.06519969619018433,0.12635858220472224,0.09145058577357712
2021-03-27,-0.031285798877218524,-0.0217036959689205,0.05341816566144049,0.015051908974823298,0.007985560802970545,0.11062887275918087,-0.029732880765160456
